product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,review_title,review_content,estimated_demand,revenue_score,profit_margin_given,profit,main_category,sub_category,sentiment
Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2) White,Home&KitchenKitchen&HomeAppliancesWaterPurifiers&AccessoriesWaterPurifierAccessories,825.0,825.0,0.0,4.0,3246.0,Color WhiteSpecially designed for AquaSure storage water purifiersRemoves suspended impurities as well as organic chemicalsDestroys diseases causing bacteria and virus thus giving your family protection from harmful water borne diseasesThe life of this cartridges is 750 litersIncludes 2 Amrit cartridges,Pack of two but only one compatibleUsing the product regularlyPrice  is very high.Very poor qualityGoodGood product but durability has come down over the period of time.Great quick delivery. New product and very reasonable costGood product from eureka forbes ... Worst external packing from Amazon delivery,Though I bought a pack of two after seeing the pictures and checking model I received only one compatible with my Aquasure the other is different and not compatible with my unit. So essentially my money for the other is wasted because the return window was over.Using product regularlyEasy to install.Poor quality doesn't stay more than 1 month it's kinda duplicate.it is available in 300 rs in CSD but it's not available there. That's why we choose to buy it online.but it's duplicate and very expensive. HenceNot satisfied.give the address where we can buy it offlineonline also what's the warranty of this product (mention it).GoodIt's easy to use.Installation is difficult if you don't or can't understand the fitting procedure but once you do AOkay and super easy.IMPORTANT   Lasts me well over 3 months but i recommend changing it after you think the flow of water has slowed down a lot OR you think the water tastes funny.For the last few days of its life the water will not be completely pure and it won't completely stop.This filter has a good water flow rate for a family of four it disperses enough water fast within 30 minutes you'll have several liters of water to drink.Also the main thing about this is it is CHEMICAL FREE!  it also filters out VIRUSES! (take a look at WHO recommendation. If you fold a cloth ten times over and pour water over it it can filter out cholera virus)I would recommend this to all home owners. Since i got this cartridge delivery i didn't need to run to the store.Really liked the product..... But amazon packing is really made me disappointed... Really broken a trust on Amazon..... Filter kits were completely separated from the box cause the external box was too small and made the filter kits squeeze completely... I just pulled the filter kits to get it's normal size.... Please amazon don't do this kind of weird packing.. Atleast pack in a approximate box not this kind of flat huge box...... Thank you,12984.0,10711800.0,0.0,1606770.0,Home,KitchenKitchen,0.059562524196670553
Green Tales Heat Seal Mini Food SealerImpulse Machine for Sealing Plastic Bags Packaging,Home&KitchenKitchen&HomeAppliancesSmallKitchenAppliancesVacuumSealers,161.0,300.0,46.0,2.6,24.0,Sealing Machine use for snack food saver storage and creates airtight containers make food fresh.Heat Sealer will easily reseal original plastic bags so food will stop being exposed to dust.Magnetic bottom it easily attaches to refrigerators or any stationary metal surface so you will keep it handy in your kitchen outdoor cabinet or anywhere you need it.Safe & Convenient Sealer High quality ABS material resistance to high and low temperature.Airtight seal Create airtight seal and prevent your food from tasting bland and stale and lock in freshness and flavor.,It is brokenCould have been a bit betterThe first one was not working and the replacement was sent without box with a used pieceSuper coolGreatProduct does not workProduct was not too good it only seal normal thin polybagGood. Works,It is broken and it is not useful. Please change this productproduct is so so... the plastic quality is not so good as per the price.it claims that it can be stuck in the metallic areas like fridge but the magnet is not working.The first one was not working and the replacement was sent without box with a used piece. The battery had water while I received it and even the delivery person was shockedThis is marvellous product to use . Such a small product but does wonders . And that too given 2 batteriesGreat product and lovely packagingI don't like it the product it not workingNot satisfied,62.400000000000006,10046.400000000001,139.0,1506.9600000000003,Home,KitchenKitchen,0.14375
SaleOn Instant Coal Heater 500W Charcoal Burner Electric Stove Hot Plate  Mix Colors  Pack of 1  Only Charcoal Heater,Home&KitchenKitchen&HomeAppliancesSmallKitchenAppliancesInductionCooktop,697.0,1499.0,54.0,3.8,144.0,Size 15*15*5.5cm Material Stainless steel Color Mix colors  Package content 1*Electric cooker 4*Rubber feet 1*English user manual 1*boxBrand new and high quality Charcoal ready in just 35 minutesElectricheating charcoal starter Optional onoff switchHigh quality excellent polishing indicates quality of life Thermal fuse for safe use Nonslip feet PlugThe light on the front of the shell goes out when the Heater reaches highest temperature. It will restart automatically again and again.,Works well enoughOverall goodPerformanceGood For Tea  Coffee and Hot water Only...Yes it's only coal heaterNaVery good item..Good buy,Small and compact. Literally the size of your hand.Heated up two cups of water to 75c (hot coffee temperature) in a few minutes.Great for the avid backpackerNot the best but ok with price. It is small so it only takes less space. Looks good.It takes repeated auto swich of and on sessions to cook Maggie.Actually I purchased it for travelling purpose at least I can get warm water and I can make black coffee at any place at any time...This purpose getting solve  ... But It is not usable to boil Eggs and other purpose like Cooker rice etc.U cannot cook r boil current consumption will be highGood one productबहुत ही अच्छा है। मैं तीन टाइम खाना बनाता हूं। सब कुछ अच्छी तरीके से बनता है।Top stand should be included in the item,547.1999999999999,381398.39999999997,802.0,57209.759999999995,Home,KitchenKitchen,0.08154761904761902
Sujata Chutney Steel Jar 400 ml (White) Stainless Steel,Home&KitchenKitchen&HomeAppliancesSmallKitchenAppliancesSmallApplianceParts&Accessories,688.0,747.0,8.0,4.5,2280.0,Warranty No WarrantyIncludes 1 jar onlyPerfectly fit to sujata's motorTotally shockproof and safeLow maintenance trouble free running,Hope it will last longSuperb productThis is new version with safety locks.Original and GoodOne of the Best you can expectSujata chutney jarQualityOriginal Product at reasonable price,The one I got with the mixer grinder lasted only for 89 months hence I had to buy a new one.Grinds well though.Quality is very good i must recommend it for sujata mixer grinder. Go for it if you want chutney jar as its a best one.Worked seamlessly with our Sujata mixex (Powermatic and Dynamix). Note all these have same Sujata machine but different combination of attachments.Our original dynamix jar was without safety locks.This one has better design. Taller and locks so prevents spilling.A very good buy indeed for us.Original and GoodIt’s super product in every aspect 👍Its a genuine product you can ho for it 👍🏻Outstanding productOriginal Sujata jar.,10260.0,7058880.0,59.0,1058832.0,Home,KitchenKitchen,0.3887247474747475
KHAITAN AVAANTE KA2013 1200 Watt 3Rod Halogen Heater (1200 Watts Grey),Home&KitchenHeatingCooling&AirQualityRoomHeatersHalogenHeaters,2199.0,3999.0,45.0,3.5,340.0,3 Rod Halogen tube elementInstant heatingCool touch bodyFrost grill for safetySafety tip over protectionHalogen heaterBest heater,Broken productworking related issueSatisfactoryThe product needs to be checked for defects  before despatch to customerValue for MoneyValue for Money & effectiveItem broken after some time .Quality is good,after 15 days uts 2 tubes not working...waste of moneyFuse earlyThe item is nice light weight and good to use. The only issue is crude finish. The grill is coming off from sides. The reflector surface is bulging out and appears that it may break with heat. I requested for replacement but e mail sent to me says you will refund me the money after receiving the item . This was not the arrangement. Kindly replace the item with one which is free of defects. In cold conditions of hills in Uttarakhand I would like to use this item. Kindly give your views on my point so that I am prepared to receive defect free item from you and I return this one.Sleek body and the Colour and only product of three rods with two year Warranty Light weight too and beautiful stand and can be rotatedVery good option in this range . Working efficiently and giving good temperature to  my room . One of my friend using this product for last 5 years without any problem. Good point is that it does not gives any smell as other blower gives.one suggestion  increase power cord length  by  9 inches so that we can use any where.Item broken after some time  .. customer care not picking the phone even a single callWas very useful in the record breaking winters this year.You have up to 3 levels of heating this is the best part. The only thing is that the light gets too bright so as to hurt your eyes but this is the issue with all such heater.,1190.0,2616810.0,1800.0,392521.5,Home,KitchenHeatingCooling,0.2939835164835165
Kenstar 2400 Watts 9 Fins Oil Filled Radiator with PTC Fan Heater (BLACK GOLD),Home&KitchenHeatingCooling&AirQualityRoomHeatersFanHeaters,6850.0,11990.0,43.0,3.9,144.0,Quick heating with PTC fan and Over heat protection3 Heat setting 100015002500 Watt with additional 400 Watt (HeaterFan)High grade oil for long lasting and better heating efficiencyLarge surface wave fin for Faster Heating Castor Wheels for easy mobility and Rear Safety coverMaterial Type Plastic Size Name 48x25x63(Lwh),Enough only for 10* 10 room as the outlet is smallThe product is goodLooks like a used product which is refurbished and the wheels provided with the the heater are old.HelpfulNot radiating much heat even though it is working.Good qualityExcellent product to haveNo use,Thought it would be enough to warm 2 room and passage but it's heating fan is so small even 10*10 room heating took 3 hours to warm. They have BTC but it doesn't help to warm quicklyIt is a good product and this month I bought 3 pieces. The last one looked like a used and refurbished heater. The wheels provided with the heater are old and worn out. They do not rotate smoothly and there is difficulty in moving the heater.A quality product which will keep you warm )Not heating well. It works but radiation of heat is very low. I have other radiator heaters like Havells Venus which hear comparatively much more for same power consumption. Will not recommend purchasing this. Surprised from this brand as kenstar is usually a good brand.Used for 1 season. Good quality. The only issue was humidity in room on long usage >45 hours continued power on.Liked very good in operating easy to useNot getting heatkept 1hr but no luck waste this..,561.6,3846960.0,5140.0,577044.0,Home,KitchenHeatingCooling,0.28719696969696973
NEXOMS Instant Heating Water Tap Wall Mounted with 3 Pin Indian Plug (16Amp),Home&KitchenHeatingCooling&AirQualityWaterHeaters&GeysersInstantWaterHeaters,2699.0,3799.0,29.0,4.0,727.0,Suitable for your Home & Offices gives 'New' dimension to styling of your Bathrooms and KitchensInnovative and Cost Effective solutionEasy to Install does not need space like other Geysers35 Seconds Instant Hot Water. This is 2 in 1 tap can be used for hot and normal water.Please Note When you receive the tap do not test it in your hands. You need install it first and then test else it will be dangerous. Please operate it according to the instructions written in User Manual.,A must buy product for every house specially in North India.GoodAmazing product it's worth buyingTemperature of heatingEither HOT or COLD not mixed water.Worthless itemGreat productPurpose is not fully served,I installed it myself in my kitchen and it is very useful.GoodHeating of water good. But water become so hot u can't put your hand in it  if it mixes the cold or running water with the hot water it will be good. Or water temperature can be adjusted it will be great.The product is very good. Easy to install and easy to use. The water spray jet is also good with movebale outlet.Water comes out either hot (60 degree centigrade) or cold (same like your water tank temperature).I thought I will getting mixed water as there is no provision of controlling the temperature  always the water is more hot that you even cannot put your hand and if you bring the knob towards cold it immediately cools down so it is either hot or cold not both.Even if you slightly move the knob towards the hot side within 3 sec the temperature rises to 60degree centigrade from 30degree centigrade.Was expecting a reostat to control the temperature.Not able to use for the required purpose for kitchen.Pls do not purchase this items. water does not get hot at all. you reduce or increase water pressure. It's biggest weakness that there is no option to increase the temperature Or last one its price totally worth less.Wonderful product in this segment and value added product for home during winterThe water gets extremely hot when given in hot mode and quickly gets cold when cold water option is switched.Ideal should be like geyser it should have the option for both hot and cold water running parallelly so that a nice warm water flows and things get done.One cannot wash dishes with hand when water is very hot or very cold,2908.0,7848692.0,1100.0,1177303.8,Home,KitchenHeatingCooling,0.11109686609686611
JIALTO Mini Waffle Maker 4 Inch 350 Watts Stainless Steel NonStick Electric Iron Machine for Individual Belgian Waffles Pan Cakes Paninis or Other Snacks  Aqua blue,Home&KitchenKitchen&HomeAppliancesSmallKitchenAppliancesWaffleMakers&Irons,899.0,1999.0,55.0,4.0,832.0,Why To Buy  To enjoy thick restaurant like quality waffles you must buy this waffle iron maker this is very energy efficient waffle irons only uses 350 watt energy.Easy To Use  This waffles machine can we used by anyone no special learning needed to use this waffel toster machine.Durable and Energy Efficient  BONIRY brand is known for high quality material we never compromise with quality and assure you great quality waffles maker.Non Stick Thick Waffle Maker Pan  You can experience non stick cooking wit this waffle maker gas This waffle making machine offers rich thick Belgian baffles.Care for you  We value our customers and provide 24 hours service. You can call us any time we will resolve your quiary within 12 hours.,It’s amazing but I think waffle should be more crisp but it’s Ok.Value for MoneyGood productGo for it!!Takes a while to cookNot giving it 5 stars as there was no measuring cup as promised.Value for moneyvery good however size is small,It’s easy to use and amazing product by amazonThank you !Waffles came out nice & crisp. The product did a great job. Rather than spending high bucks on Branded ones like Borosil or Prestige I would recommend this Waffle machine. It's value for money. For Single Waffle Maker this is Best.The product is worth buying if you like making waffles in the breakfast or give a new texture to the sandwiches you make.It's become a daily part of our kitchen it's cute easy to use and clean. Can make a range of waffles sweet or savoury. I like to cook each waffle twice till it's more crispy. Absolutely go for it. Makes a great gift too!ConvenientNot giving it 5 stars as there was no measuring cup as promised. Otherwise I successfully made a very cute  yummy  waffle.Been on my bucket list for a long time. After seeing Shivesh video kinda promotion actually. I decided to buy for my daughter on her b'day. Very easy to use n to clean as well. But takes time to bake but maybe that's how it is with any waffle maker. I don't know. But for beginners it's a good buy.very good however size is small,3328.0,2991872.0,1100.0,448780.8,Home,KitchenKitchen,0.38224109224109226
Candes BlowHot All in One Silent Blower Fan Room Heater (ABS Body White Brown) 2000 Watts,Home&KitchenHeatingCooling&AirQualityRoomHeatersFanHeaters,1090.0,2999.0,64.0,3.5,57.0,Efficient Warmth Ideal for use in small and medium rooms this noiseless 10002000 Watts heater provides instant heating during winters. Effective Cord Length (in meters) 1.5Personalized Comfort Customize to your heating needs with two heat settings (1000W  2000W)Peace of Mind Featuring dual safety deviceWarranty 1 years warranty provided by Candes from date of purchase covers on manufacturing defects kindly read the user manual for more detailsDual Safety Assurance Safety knob to safeguard against improper installation,Best performance Best in such that cost..NiceNot goodNise product best use into winter ❄️❄️DeamigDurabilityThe air blow output is good,Best performance I buy it twice...Really best for medium room...Without power plug deliveredNever expected.It's small and body is also poor qualityDamigdurabilityThe product is durable and value of Money.It's very good product in this range.The quality is good and the air blow output is best.,199.5,217455.0,1909.0,32618.25,Home,KitchenHeatingCooling,0.5657142857142857
Ionix Jewellery Scale  Weight Scale  Digital Weight Machine  weight machine for gold  Electronic weighing machines for Jewellery 0.01G to 200G Small Weight Machine for Shop  Silver,Home&KitchenKitchen&HomeAppliancesSmallKitchenAppliancesDigitalKitchenScales,295.0,599.0,51.0,4.0,1644.0,Electronic Pocket ScaleCapacity  200 gm Div 0.1 gmEasytoread backlit LCD display intuitive flipopen lid protects the smooth stainlesssteel weighing surfaceDurable and compact digital pocket scale for easy portability. Weighs items up to 200g in 0.1g incrementsPowered by 2 AAA batteries(included).,Good product 👍Perfect for all the stoners out there.Good productNiceThis is a nice and helpful product. .Easy to useGoodEasy to use machine,I like itIt's a good investment to always be accurate about the grams in your purchase. But it's comparative small in size so it's not good for ambitious individuals.Good accuracy but if someone wants more higher accuracy eg. 561015 grams this product might not work for themNiceEk bharosemand aur nice product. ..GoodNiceEasy useLight weightComes up with battery,6576.0,1939920.0,304.0,290988.0,Home,KitchenKitchen,0.2555555555555556
Kitchen Kit Electric Kettle 1.8L Stainless Steel Tea Kettle Fast Boil Water Warmer with Auto Shut Off and Boil Dry Protection Tech,Home&KitchenKitchen&HomeAppliancesSmallKitchenAppliancesKettles&HotWaterDispensersKettle&ToasterSets,479.0,1999.0,76.0,3.4,1066.0,. The tough pure metal stainlesssteel build makes it very sturdy and the inside part is only made from premium food grade stainless steel that keep your water out of the contamination from plastic materials and chemicals,OkVery good productBroken item ricevedEverything is good but the wire length is too smallokNiceSo far so goodAverage used,Thik haiRecommend for youRiturn my product it is brokenI like the product but the wire is too smallMetal used is too thin in thickness as it was dented while delivered and same was rectified with bare hands.Cord was also smaller in length. But overall in this price range not much expected.Very niceSo far so good. It gets a bit overheated I hope the base does not melt or get over heated. Have only used it once when the performance was extremely satisfying. Will have to wait and seeProduct was good and value for money,3624.4,1736087.6,1520.0,260413.14,Home,KitchenKitchen,0.06249999999999998
Racold Pronto Pro 3Litres 3KW Vertical Instant Water Heater (Geyser),Home&KitchenHeatingCooling&AirQualityWaterHeaters&GeysersInstantWaterHeaters,2949.0,4849.0,39.0,4.2,7968.0,PUF Insulation The high density and thick PUF in your water heater ensures retention of internal heat and temperature and resulting in better energy efficiency and reduced electricity billsFaster Heating The high power heating element ensures you get hot water in no timeHigh Pressure Resistance High pressure withstanding capacity makes it suitable for high rise buildings and high pressure pump applicationsSafety Plus Pronto Pro provides three levels of safety against high temperature and pressure provided by a high tech adjustable thermostat cutout and multifunction safety valve conforming to international standardsAuto Cut off Stemtype thermostat and cutout ensures automatic temperature control and extra safety for your water heaterNo Back Flow of Water The antisyphoning system prevents the back flow of water from the container thus avoiding dry heatingElegant Italian design with a rare combination of technology and styleCapacity 3 litre Mount Type VerticalWarranty 2 years on product 2 years on heating element and 5 years on tankPower 3000 Watts,Good to go for small family. Indicater and installation issues.Very nice productWorth buyingBest gyserGoodGoodwillBit costlier than other products in the market of its kind but quality is also very good.Working is fine,It's been 15 days of using this product. Heating is quick. Though it caters only half of the bucket ( that's expected in 3 L) . Quick delivery. I read the reviews earlier. So i opted for local electrician to install. I had the accessories of previous geyser saved my money.Only issue I am facing is indicator. There are two lights red light is not glowing since the purchase. What is with that I am confused. Apart from that it's good to go for a family of 34 even in winters.It's very useful for Getting the Hot water instantly it's very comfortableWater becomes  hot in no time.Perfect best gyser don't know about energy saving  bec.install just now but performance wise best.Good one for regular use. Energy consumption found little more . Good option among instant geyser.LikedProduct and performance is very goodWorking fine from last 1 month flow pressure is low so not able to use shower i need to install pressure motor for shower using. Within 30 second hot water come.,33465.6,98690054.39999999,1900.0,14803508.159999998,Home,KitchenHeatingCooling,0.1784166666666667
ESN 999 Supreme Quality 1500W Immersion Water Heater Rod (Black),Home&KitchenHeatingCooling&AirQualityWaterHeaters&GeysersImmersionRods,335.0,510.0,34.0,3.8,3195.0,Specially designed heating element for quick heating1500W PowerAnticorrosive MaterialHairpin tubular elements  3 Pin PlugNOTE Blackbusted melted pipes does not come under warranty is due to dry heating or not maintaining water level.,Poor productNot working ProperlyAverageNice itemsCord is not enough longGoodGoogEverything is fine except cord length,This product of yours company is heating 5 liters of water in 1520 minutes it's wastage both electricity and money.Very Bad Quality of wire and Rod.The product is just ok but the quality is a bit low but you can't expect a premium at this cost.Very fasterGudNiceNiceCord length is too small,12141.0,4067235.0,175.0,610085.25,Home,KitchenHeatingCooling,-0.11249999999999996
Pajaka® South Indian Filter Coffee Maker 200 ML 24 Cup  Mugs  Glass  Madras Kaapi Kappi Drip Decoction Maker  Makers  Brewer  Pot or Drip  Dripper Made of Stainless Steel  NonElectric Machine  Appliances  Utensils Medium Size for Home and Kitchen Office Cefe Traditional Item  Product  Used for making Country Desi Style French Press Espresso Nespresso Expresso Cappuccino Instant Black Coffee  Best flavoured with Grounded Arabica Roasted Crushed Grind Coffee Beans,Home&KitchenKitchen&HomeAppliancesCoffeeTea&EspressoDripCoffeeMachines,293.0,499.0,41.0,4.1,1456.0,Strength The Coffee Filter is strong durable sufficient in weight and thickness. It is resistant to Rust Corrosion and Nonabsorbent.Quality Food Grade Quality Material that does not allow the migration of hazardous substances or impart colors odors stains or tastes to food.Physical Characteristics Finished to have a smooth zero sharp edge surface for Easy to use and clean in a dishwasher. It is an Inexpensive portable reusable and environmentally friendly Phin filter.Taste is a personal subject but for Vibrant and Rich Aromatic cup of coffee we recommend to use Grounded Coffee Coffee Granules Coffee Beans or Filter Coffee Powder.Also known as Kumbakonam Coffee Filter Mylapore Coffee Filter Mysore Coffee Filter Degree Coffee Maker.,Okay Okay kind of productGood quality though bit expensiveEasy to useQuality is goodGood quality productJust OkayVery thin steel.Super,1. The steel quality could have been better but it is adequate.2. The second major problem is that neither the upper nor lower container has a handle and so when you try to open them after 15 minutes they are still hot making it difficult for children to operate it.3. The flavour depends on the coffee you use. We use genuine South Indian chennaimade coffee bean powder so the aroma is fantastic but that has nothing to do with this particular product because any authentic filter coffee will have the best aroma.4. I can return the product very easily but for such small cost product that doing so would put the supplier in loss due to the cost of the return courier so even though it would be difficult to use without a handle I won't & rather buy some better one.Good quality. Easy to use and wash. 369 is bit expensive for 250ml capacity. 290325 rs. Available with same graded steel. Very good & detailed literature with the product. Tx.My husband used it he can cook much well it was easy for himGood productGood product to buy if you are far from Southern states.Quality seems to be good till now.No unusual stains or withering of enamel.Filtering action is consistent with design.I got rusted piece. Material quality is just upto the mark. Worth it if the price is under Rs.200. Size is enough for 1 or 2 cups of coffee.Very thin steel has been used to make this.Excellent,5969.599999999999,1749092.7999999998,206.0,262363.92,Home,KitchenKitchen,0.18554761904761904
Saiyam Stainless Steel Espresso Maker Stovetop Coffee Percolator Italian Coffee Maker Moka Pot (4 Cup  200 ml Silver),Home&KitchenKitchen&HomeAppliancesCoffeeTea&EspressoStovetopEspressoPots,599.0,1299.0,54.0,4.2,590.0,Safe Material  made of high quality food grade stainless steel  sanitary and durable. with curved black heat resistant and ergonomic handle is comfortable for finger grip and easy handlingAPPLICABLE TO INDUCTION COOKER espresso maker is made of 430 food grade safe stainless steel applicable to a variety of stoves including induction cooker electric furnace ceramic furnace alcohol furnace and gas stove. Because of its excellent corrosion and rust resistance it can also be cleaned with a dishwasher.Simple Steps  The Coffee Maker Espresso Machine is easy to use Fill the lower part of the threepart espresso maker with water put the ground coffee into the basket put the top on and place the stainless steel espresso pot on the cooker to boil.COMFORTABLE HANDLE The advanced sanded handle has excellent thermal insulation effect and the curve of the handle is ergonomic. The moment of use will bring you to the Roman restaurant in the morning.APPEALING DESIGN Elegant espresso maker body through polishing design three ring precision thread and imported safety valve to make your use process more secure.,Excellent coffee makerSturdy quality product!Good productJust go for it!Mokapot's upward filteration is messyi felt its more of a joy to prepare concoction in this espresso makerGood productEspresso quality,The quality of coffee maker is excellent a DM very ease on making coffee and getting served hot.The silver color is much better compared to stainless steel finish. Lov my coffee made in this! This should be advertised as suited for 4 cups not 6.Does the job well and even after placing directly on the stove there is no discolouration. Steel quality is upto mark.I have been using this product for a while and have no complaints. Makes amazing filter coffee.Looks and quality are at par with other brands in its price bracket. In function this kind of a mokapot design is flawed at the cleaning aspect including this particular model in my observation. In it the pressured boiling water pushes through the coffee powder in bulk together thus rendering the flavour inferior to what is brewed otherwise when the water percolates little by little. Secondly the portafilter type coffee powder container positioned just above the boiler chamber sends some dissolved coffee back to the boiler water through the upward pressure pipe rendering the entire remainder water mixed with coffee go waste. Thirdly the coffee powder container's gasketted mesh is sedimented too while filtering the forced brew upward. So when a person like me thinks of preparing a brew in a mokapot like mechanism the very thought of the predicament of dismantling the the tiered chambers separating the gasket and then wash the pot thoroughly because coffee is lurking everywhere therein to cause unhygienic residues dampens my desire to go for it. I am no debater if the idea is to leave the pot just rinsed and washed and not rid it of the residues. All this is not the case with the downward filteration method of the other types of coffee machines that are absolutely unmessy. No offense meant for any system this is my personal opinion.I like the convenience of making coffee for 23 people in one go.Its very easy to clean it up after every use. Its rust free and looks beautiful while kept on kitchen counter even idlyLike and good productOrdered this for my stay in India.  it worked the way it should be it has silicone washers easy cleaning.  Product quality can be improved.  OK product.  not WOW!,2478.0,1484322.0,700.0,222648.3,Home,KitchenKitchen,0.185703125
KONVIO NEER 10 Inch Spun Filter (PP SPUN) Cartridge Compatible for 10 Inch PreFilter Housing of Water Purifier  Pack of 4 Spun,Home&KitchenKitchen&HomeAppliancesWaterPurifiers&AccessoriesWaterPurifierAccessories,499.0,999.0,50.0,4.3,1436.0,RO 10 Inch 5 Micron PP Spun Filter CartridgeCandle used in RO Water FilterPreOuter Filter Bowl.Can be used in any pre filter that supports 10 inch pre filterRemoves Sand Slit Dirt & Rust particlesReplacement of Spun Filter every 3 to 4 month can save bigger expenses.  Regular replacement of Spun Filter protects RO Membrane and choking of other filtersRO filter is normally used in first stage of multi stage water filter system. Replacement of Spunsediment Filter every month can save bigger expenses. Frequently replacing of SpunSediment Filter protects RO Membrane and choking of other water filters. Impurities and sediment removal water filters. These are pre filters commonly used to remove dirt impurities sediment rust slime sand grass and grit etc,👍Good productnice productSatisfiedValue of moneyGood filterExcellent productOverall this is a good product.,👍Good quality. Easy to use.niceValue for moneyValue of moneyGood filter I'm using for Kent ROIt's an excellent product at this price. I used to call the RO service guy for changing the SF. RO guys charged ne 250 for candle and 250 for service charge. So in total i was paying 500 for changing the SF. This Konvio SF i got at 125 per piece and i got SF changing tool from local market. Now in 14 th of price I am abke to change the filter by myself and most importantly the outcome is same. The quality of water is same as before so no downgrade of water quality. I really recommend this product.Product quality is good and easy to install,6174.8,3081225.2,500.0,462183.78,Home,KitchenKitchen,0.33333333333333337
Havells Glydo 1000 watt Dry Iron With American Heritage Non Stick Sole Plate Aerodynamic Design Easy Grip Temperature Knob & 2 years Warranty. (Charcoal Blue),Home&KitchenKitchen&HomeAppliancesVacuumCleaning&IroningIronsSteamers&AccessoriesIronsDryIrons,849.0,1190.0,29.0,4.2,4184.0,360 degree swivel cord for effortless manoeuvringRegistered American heritage golden ptfe coated side plateDual color led indicator on handleFull length button groove for maximum reechEasy grip temperature control dial for selection of different fabricsWarranty 2 YearPower 1000 watts Operating Voltage 230  230 voltsIncludes 1 N Dry Iron & 1 N Manual,Nice iron . Heating earlistValue for moneyNice productसुपरGoodSuperbExcellent product by HavellsGood,Nice iorn in this price every one should take thisThe product is good as usual. But it can helps to iron the lite fabrics. If you increase the heat the fabric is getting damaged easily. It is used to iron the shirts jeans cotton sareescotton pants.Product is good and easy to useसुपरGoodAwesome product everyone must buy highly recommend...I loved it ....Excellent product by Havells.Good,17572.8,14919307.2,341.0,2237896.0799999996,Home,KitchenKitchen,0.4345833333333333
Raffles Premium Stainless Steel South Indian Coffee FilterDrip Coffee Maker 23 Cups 150 ml,Home&KitchenKitchen&HomeAppliancesCoffeeTea&EspressoDripCoffeeMachines,249.0,400.0,38.0,4.1,693.0,Crafted from Stainless Steel RustproofIdeal for making authentic South Indian filter coffeeCapacity 150 ml Size Diameter  5.5 cms Height  13.5 cmsPackage Content 1Pc. Coffee FilterSize Name 2 Cups Human Interface Input Unknown,Meets expectationGood productHigh quality productWorth the spend!Great productA decent filter coffee maker.Good product for an average user.High quality,An easytouse coffee filter at a reasonable price.Value for money fit and finish is goodGood for 3 glasses of filter coffee.I am relishing the original filter coffee taste in North India.I give it 5 stars as it is the same as shown and good and easy to use.I mostly have instant coffee but this time I bought some filter coffee from Araku Valley during my visit. I was not aware of the process that you can't have it like the normal coffee so I tried it like normal one and it failed miserably because the coffee seeds won't get dissolved there is no coffee smell in it. Then I went online to understand the process where I came to know about this coffee maker. I bought it for 2cup coffee which cost me 299. You can get bigger one also for 4 or 6 cup. You can go through the process of how to make south Indian filter coffee online. To me it does job very efficiently and finally I am able to have a good cup of filter coffee. Now about the product it's not premium quality steel but it's a decent one and it's very easy to use. You fill the filter in morning and you can have the raw extract till night. So to me it's a value for money if you want to try filter coffee.The press doesn't work perfectly but does the job. Size is small you can only make one cup.The steel quality is world class. Gives a proper filteration,2841.2999999999997,707483.7,151.0,106122.555,Home,KitchenKitchen,0.16385683760683759
IONIX Activated Carbon Faucet Water Filters Universal Interface Home Kitchen Faucet Tap Water  Tap filter Multilayer  Clean Purifier Filter Cartridge Five Layer Water FilterPack of 1,Home&KitchenKitchen&HomeAppliancesWaterPurifiers&AccessoriesWaterPurifierAccessories,185.0,599.0,69.0,3.9,1306.0,Faucet Water Filter Builtin layered filter can separate coconut activated carbon zeolite PVA nonwoven?fabrics calcium sulfite and rubber which applys to purify hard water and well water.Healthy Lifestyle Remove the water in the chlorine heavy metals other impuritieswater more sweet more secure.Easy to Clean  A must item for home & office use.High temperature resistance not easy to deform.To clean simply remove the strainer and rinse it off under the water.Watersaving Made of soft rubber material can prevent water leak which can save water for your each time using. Package List1 * Faucet FilterIncluded Components 1 X Five Layer Faucet,Compatible with pureit classic g2Very good productBest item in best price.GoodGood oneNyce productGood Item With Perfect Accuracy VFM !One star for bad delivery options,Original part costs 4 times more as per service guy. Worked without issues on pureit classic g2. The snap pin connectors need to be manually pried open (use a safety pin and YouTube) I used the AC power cord sis asis because the pureit part had a resistor fuse or something placed before adaper and i wasn't sure how this part would work with it. Connected directly to plug and joined the  24v connectorWith the money... Gives clean water.TDS calculation is perfect.I checked overall water which I use in my daily life.Like tap waterhot water cold water aquarium water.1 day old watergyser water and aquaguard Rouvufwater.httpsm.mediaamazon.comimagesI61dPCs7qmBL._SY88.jpgWorking goodProduct is gud and value for moneyI have found it on a very cheap price first i thought may be item is very so will not work but I was wrong when it arrives i checked water tds at many places and it works awesome with accuracy so I just love it and thank you to the seller for providing such a good item.The product is okay but there delivery options are not  agent was rude and refuse to provide door step delivery not fulfilled by Amazon agent.,5093.4,942278.9999999999,414.0,141341.84999999998,Home,KitchenKitchen,0.22174242424242427
